BinIn1Dynamic,1.4543333333333333
AMIn1Dynamic,1.123911111111111
BinIn4Dynamic,13.726355555555559
AMIn4Dynamic,0.3949555555555556
BinIn5Dynamic,3.0761555555555566
AMIn5Dynamic,98.08688888888888
BinIn6Dynamic,37.20406666666668
AMIn6Dynamic,2.392088888888889
BinIn7Dynamic,1.7707111111111111
AMIn7Dynamic,1.1606222222222222
BinIn2Dynamic,100.01999999999998
AMIn2Dynamic,0.4822666666666667
BinIn3Dynamic,100.01999999999998
AMIn3Dynamic,0.2514222222222223

BinIn8Dynamic,1.048333333333333
AMIn8Dynamic,0.6141333333333334

BinIn1,1.5254666666666665
AMIn1,1.2774888888888891
BinIn4,14.498355555555554
AMIn4,0.8524444444444446
BinIn5,2.956777777777778
AMIn5,98.02471111111113
BinIn6,8.147022222222224
AMIn6,1.9264888888888883
BinIn7,1.5493999999999999
AMIn7,1.166911111111111
BinIn8,12.264844444444444
AMIn8,1.4326666666666663
BinIn2,100.01999999999998
AMIn2,0.8936666666666667
BinIn3,100.01999999999998
AMIn3,0.34477777777777774

